PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Skype Meeting Broadcast",,"Skype Meeting Broadcast",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"The event you are trying to join can’t be found. Please check with the event organizer.",,"De gebeurtenis waaraan u wilt deelnemen, is niet gevonden. Neem contact op met de organisator van de gebeurtenis.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Skype Meeting Broadcast Join",,"Deelnemen aan Skype Meeting Broadcast",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Supported Platforms",,"Ondersteunde platforms",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Can't Launch App on this device.",,"Kan de app niet starten op dit apparaat.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Sign in as event team member",,"Aanmelden als lid gebeurtenisteam",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Something went wrong trying to join this event. Please try again later.",,"Er is een fout opgetreden bij het deelnemen aan deze gebeurtenis. Probeer het later opnieuw.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"The link you are using to join the meeting isn’t valid. Please check with your meeting organizer.",,"De deelnamelink voor de vergadering is ongeldig. Neem contact op met de organisator van de vergadering.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Help",,"Help",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"You're about to join the meeting ${meetingName} as a member of the event team",,"U staat op het punt om deel te nemen aan de vergadering ${meetingName} als lid van het gebeurtenisteam",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"View as an attendee",,"Bekijk als genodigde",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"We are having trouble activating your meeting.",,"De vergadering kan niet worden geactiveerd.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Remember me",,"Onthoud mijn gegevens",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Service busy - exceeded capacity from your IP address, please try again later.",,"De service is bezet. De capaciteit voor uw IP-adres is overschreden. Probeer het later opnieuw.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Or if you're a member of the event team",,"Of als u lid bent van het organiserende team",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Join using Skype for Business Web App",,"Deelnemen via Skype voor Bedrijven Web App",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"click here",,"hier klikken",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"You can join from any PC or mobile device browser.",,"U kunt deelnemen via elke browser op een pc of mobiel apparaat.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"For help joining this meeting,",,"Als u hulp nodig hebt bij het deelnemen aan deze vergadering, kunt u",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Join the meeting",,"Deelnemen aan de vergadering",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"To learn more about Skype Meeting Broadcast for your next event,",,"Als u meer wilt weten over Skype Meeting Broadcast voor een volgende gebeurtenis, kunt u",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Note:",,"Opmerking:",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"This is a private meeting, please do not forward this invitation. This link should not be shared with others.",,"Dit is een privévergadering. Stuur deze uitnodiging niet door. Deel deze link niet met anderen.",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"You are invited to join:",,"U bent uitgenodigd voor deelname aan:",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Event Type",,"Type gebeurtenis",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Full Name",,"Volledige naam",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Language",,"Taal",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Participant Id",,"Deelnemer-id",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Session Id",,"Sessie-id",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Url Parameters",,"URL-parameters",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"UserAgent Full",,"User Agent volledig",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"UserAgent Short",,"User Agent kort",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
"Utc Event Timestamp",,"UTC-tijdstempel van gebeurtenis",,"None",,"All",,"Skypecast Scheduling and Data Services",,""
