PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"This message is shown on success registering as chat app for Office and when the app is all set up.",,"Ce message s'affiche lorsque l'application de conversation pour Office est correctement enregistrée et que sa configuration est terminée.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"You're all set.",,"Tout est prêt.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Title is shown on success registering as chat app for Office. Let's user know the app is all set up.",,"Titre qui s'affiche lorsque l'application de conversation pour Office est enregistrée. Ainsi, l'utilisateur sait que l'application est prête.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to unregister as chat app for Office",,"Échec de l'annulation de l'enregistrement en tant qu'application de conversation pour Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username or password maybe incorrect",,"Le nom d’utilisateur ou le mot de passe est peut-être incorrect",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send a quick reply...",,"Envoyer une réponse rapide...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send",,"Envoyer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"N/A",,"N/A",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Launching app",,"Lancement de l’application",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Confidential. Do not distribute.",,"Microsoft Confidentiel. Distribution interdite.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading Microsoft Teams",,"Chargement de Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sorry, this is taking longer than we thought",,"Désolé, cela prend plus de temps que prévu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There was a glitch, and we're recovering",,"Un problème est survenu, récupération en cours...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"It looks like we can’t display your content right now. What would you like to do?",,"Il semble que nous ne pouvons pas afficher le contenu dès maintenant. Que voulez-vous faire ?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re having trouble displaying your content",,"Nous éprouvons des difficultés à afficher votre contenu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Close",,"Fermer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Maximize",,"Agrandir",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Minimize",,"Réduire",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re taking you back to the login page (this could take a few seconds)",,"Nous allons revenir à la page de connexion (Cette opération peut prendre quelques secondes)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"About Microsoft Teams",,"À propos de Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Microsoft Teams",,"Masquer Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Others",,"Masquer les autres",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Quit Microsoft Teams",,"Quitter Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Services",,"Services",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Show All",,"Afficher tout",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Development",,"Développement",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Edit",,"Modifier",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Delete",,"Supprimer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste and Match Style",,"Coller et adapter le style",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Redo",,"Rétablir",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select All",,"Sélectionner tout",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Undo",,"Annuler",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Help",,"Aide",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Legal Information",,"Informations légales",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Privacy Policy",,"Politique de confidentialité",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Help",,"Aide de Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"View",,"Afficher",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Back",,"Précédent",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Forward",,"Suivant",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Toggle Full Screen",,"Plein écran",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Window",,"Fenêtre",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Bring All to Front",,"Tout mettre au premier plan",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Zoom",,"Zoom",,"Text",,"All",,"Microsoft Teams for Mac",,""
"More info",,"Informations supplémentaires",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In order to run Microsoft Teams, please free up some disk space.",,"Pour exécuter Microsoft Teams, libérez de l’espace disque.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not enough space",,"Espace insuffisant",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with audio",,"Accepter avec l'audio",,"Text",,"All",,"Microsoft Teams for Mac",,""
"close",,"fermer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"join meetup",,"participer au meet-up",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"message",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Séparer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Refuser l'appel",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"répondre",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Accepter le partage d'écran",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Accepter avec la vidéo",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Notification Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Nous ne parvenons pas à établir la connexion à Internet. Vérifiez votre réseau.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"Zut ! Il semble qu’Internet est parti en vacances.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Code d’erreur : {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Si cela ne fonctionne pas, essayez de <a href=""#"" id=""signoutLink"" target=""_blank"">vous déconnecter</a> et de vous reconnecter."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Mot de passe",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"Pour : {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"Votre connexion n’est pas privée",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Proxy: {0}: {1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Connexion",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Connexion...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Nous avons rencontré un problème. Nous sommes désolés pour le désagrément occasionné. Veuillez vous reconnecter.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Répondre",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Réessayer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Nouvelle tentative…",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"L'opération n'a pas fonctionné. Réessayez à l'aide de vos nom et mot de passe de connexion organisationnels, ou sélectionnez un autre certificat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Un problème est survenu. Cliquez sur <b>Réessayer</b> puis ajoutez une nouvelle fois cet onglet à l'issue du redémarrage de l'application. Vous devrez vous connecter à l'aide de vos informations d'identification, puis sélectionner un certificat valide.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Se reconnecter",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Disponible",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Absent(e)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Je reviens de suite",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Occupé(e)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"Aucune connexion",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"Ne pas déranger",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Un problème est survenu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Inactif",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"En réunion",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Nouvelle activité",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Aucun réseau",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Déconnecté",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"Au téléphone",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"En présentation",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Statut inconnu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,"Statut défini sur {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Envoyer",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"Nous vous transférons vers un autre compte. Patientez quelques instants...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"Ouvrir DevTools",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Obtenir les journaux",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Déconnexion",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Mon statut",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Microsoft Teams est toujours en cours d'exécution et vous continuerez de recevoir des notifications.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Ouvrir",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Se déconnecter",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Apparaître absent",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Je reviens tout de suite",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset status",,"Réinitialiser le statut",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This dialog will auto close after the repair is done. If Teams process doesn't auto start in few minutes, please click on download option and install.",,"Cette boîte de dialogue va se fermer automatiquement une fois la réparation terminée. Si Teams ne démarre pas automatiquement dans quelques minutes, cliquez sur l'option de téléchargement et effectuez l'installation.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Repairing Teams...",,"Réparation de Teams...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Download",,"Télécharger",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Ok",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not on Teams yet?",,"Vous n'utilisez pas encore Teams ?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Three happy people waving",,"Trois personnes joyeuses saluant",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign-in address",,"Adresse de connexion",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enter your work, school, or Microsoft account.",,"Entrez votre compte professionnel, scolaire ou Microsoft.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More",,"En savoir plus",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More about Teams",,"En savoir plus sur Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading",,"Chargement en cours",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign up for free",,"S'inscrire gratuitement",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in",,"Connexion",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username",,"Nom d’utilisateur",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New chat",,"Nouvelle conversation",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Settings",,"Paramètres",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear Away",,"Apparaître absent(e)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be Right Back",,"Je reviens de suite",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Occupé",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do Not Disturb",,"Ne pas déranger",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Hors ligne",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On The Phone",,"Au téléphone",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset Status",,"Réinitialiser le statut",,"Text",,"All",,"Microsoft Teams for Mac",,""
"App initialization timed out",,"L'initialisation de l'application a expiré",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to load: {0}",,"Échec du chargement : {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to reach: {0}",,"Impossible d’accéder à l’URL : {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to connect to settings endpoint",,"Échec de la connexion au point de terminaison des paramètres",,"Text",,"All",,"Microsoft Teams for Mac",,""
