PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Feedback",,"Avis",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Finished chatting?",,"Assez discuté ?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get the app",,"Télécharger l'application",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get back to Skype quickly.",,"Revenir rapidement à Skype.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get back to Skype quickly. Press {CTRL_KEY} + D to add Skype as a bookmark.",,"Revenir rapidement dans Skype. Appuyez sur {CTRL_KEY} + D pour ajouter Skype comme signet.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get in touch with your friends and family directly from your browser",,"Communiquez avec vos proches directement dans votre navigateur",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get Skype on the device that’s most convenient for you.",,"Installez Skype sur votre appareil favori.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Get started",,"Commencer",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Got a question?",,"Vous avez des questions ?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {ELEM_START}{NAME}{ELEM_END}",,"Bonjour {ELEM_START}{NAME}{ELEM_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"As a guest, you can",,"Opérations que vous pouvez effectuer en tant qu\\'invité :",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Group chat",,"Participer à des discussions de groupe",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Send emoticons and Mojis",,"Envoyer des émoticônes et des Mojis",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share photos and files",,"Partager des photos et des fichiers",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Share your screen",,"Partager votre écran",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make video calls",,"Passer des appels vidéo",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make voice calls",,"Passer des appels audio",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Guest",,"Invité",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Have your queries about Skype for Web answered.",,"Recevez des réponses à vos questions sur Skype pour le Web.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Incoming call",,"Appel entrant",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"install plugin",,"installer le plug-in",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Join me on Skype to chat, call, and share. You don't need to sign-up or download the app.",,"Rejoignez-moi sur Skype ! Nous pourrons discuter, passer des appels et partager des informations. Vous n\\'avez pas besoin de vous inscrire ni de télécharger l\\'application.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi,",,"Bonjour,",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Just select this link, or copy and paste it into your browser:",,"Sélectionnez ce lien, ou copiez-le et collez-le dans votre navigateur :",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Let's chat on Skype",,"Discutons sur Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite anyone to chat with this link.",,"Invitez qui vous voulez à discuter avec ce lien.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite via email",,"Inviter par e-mail",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up",,"S\\'inscrire",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Joining disabled by chat creator.",,"La participation a été désactivée par le créateur de la conversation.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign up and use Skype every day. Get the free app on your mobile, tablet, desktop and more to keep your conversations going, wherever you are.",,"Utilisez Skype gratuitement tous les jours, sur votre ordinateur, votre tablette, votre mobile ou tout autre appareil, et conservez vos conversations.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Language",,"Langue",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Learn all about Skype’s free and low-cost features.",,"Tout savoir sur les fonctions gratuites et économiques de Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Leave conversation",,"Quitter la conversation",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Link copied",,"Lien copié",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"This link is valid for 24 hours.",,"Ce lien est valide pendant 24 heures.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please copy the link manually",,"Copiez le lien manuellement",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Loading...",,"Chargement…",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make Skype calls",,"Passer des appels Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"... but we can take you to {LINK_START}Skype for Web{LINK_END}",,"...mais nous pouvons vous proposer {LINK_START}Skype pour le Web{LINK_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Need to use Skype?",,"Besoin d'utiliser Skype ?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn’t available on this device yet.",,"Désolé, Skype pour le Web n’est pas encore disponible pour cet appareil.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Skype for Web is not a replacement for your telephone and can’t be used for emergency calling.",,"Skype pour le Web ne remplace pas votre téléphone et ne peut pas être utilisé pour appeler les services d’urgence.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, we couldn’t find the page you were looking for...",,"Nous n'avons pas trouvé la page que vous recherchez...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy and cookie policy",,"Politique de confidentialité et de cookies",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy",,"Confidentialité",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Read more about cookies",,"En savoir plus sur les cookies",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"sign in again",,"Se reconnecter",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Redirecting...",,"Redirection en cours...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call",,"Rejeter l'appel",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call using Alt + Page Down",,"Rejeter l'appel : Alt + Page Bas",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Search by email or Skype Name.",,"Recherchez une adresse mail ou un pseudo Skype.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"See our FAQ’s",,"Consultez nos FAQ",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Send instant messages",,"Envoyer des messages instantanés",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Yay! Now check out your emoticons...",,"Jetez un œil aux émoticônes...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite Facebook friends",,"Inviter des amis de Facebook",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sending one of our engineers to fix it. Give it a couple of minutes and try again.",,"L'un de nos ingénieurs s'en occupe déjà. Attendez quelques minutes et réessayez.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than an hour",,"Pour des raisons de sécurité, votre session va expirer dans moins d'une heure.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than 30 minutes",,"Pour des raisons de sécurité, votre session va expirer dans moins de 30 minutes.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign in",,"Ouvrir session",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"To enjoy the full Skype experience with even more people and create your own conversations, simply sign in or create a new account.",,"Pour profiter au mieux de Skype avec encore plus de monde et créer votre propre espace, il vous suffit de vous connecter ou de créer un compte.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web is invitation only at this time.",,"Désolé, Skype pour le Web ne peut actuellement être utilisé que sur invitation.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, something went wrong at our end",,"Oups, il semble qu'il y ait un problème.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Firefox.",,"Essayez avec la dernière version de Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Safari or Chrome.",,"Essayez avec la dernière version de Safari ou Chrome.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of browsers: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox or Safari.",,"Essayez avec la dernière version des navigateurs suivants : Microsoft Edge, Internet Explorer 10 (ou version supérieure), Chrome, Firefox ou Safari.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of these browsers: Microsoft Edge, Internet Explorer 10+, Chrome or Firefox.",,"Essayez avec la dernière version des navigateurs suivants : Microsoft Edge, Internet Explorer 10 (ou version supérieure), Chrome ou Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms of use",,"Conditions d'utilisation",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms",,"Conditions générales",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Tick tock, time's almost up...",,"Hélas... Le temps passe !",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try again later, or download Skype to use it anytime.",,"Veuillez réessayer plus tard, ou bien téléchargez Skype pour pouvoir l'utiliser à tout moment.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try it on your desktop computer instead.",,"Essayez-le plutôt sur votre ordinateur de bureau.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Support for this version of Skype for Web is coming to an end. A new preview version is available now for Microsoft Edge and Google Chrome with HD video calling, call recording and much more.",,"La prise en charge de cette version de Skype pour le Web va prendre fin. Une nouvelle préversion de Skype pour le Web est désormais disponible pour Microsoft Edge et Google Chrome, avec les fonctions d'appel vidéo HD, d'enregistrement des appels et bien plus encore.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Try it out",,"Essayer",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"is trying to call you",,"essaie de vous appeler",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"When your request is accepted, send a message.",,"Une fois votre demande de contact acceptée, envoyez un message.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn't available for this browser.",,"Nous sommes désolés, Skype pour le Web n'est pas disponible sur ce navigateur.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Visit Skype.com",,"Consultez le site Skype.com",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"We're a bit overloaded right now...",,"Nous avons un peu trop de succès en ce moment...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {NAME}, share this link with friends so they can join the conversation.",,"Bonjour {NAME}, partagez ce lien avec vos amis afin de les aider à prendre part à la conversation.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Welcome to Skype for Web",,"Bienvenue dans Skype pour le Web",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"You’ll need a plugin to make Skype calls",,"Vous avez besoin d'un plug-in pour appeler avec Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
