CMDLINE C:\Python311\python.exe search.py
MEM 80.640625 1682945702.7575
MEM 80.640625 1682945702.8580
MEM 80.640625 1682945702.9586
MEM 80.640625 1682945703.0592
MEM 80.640625 1682945703.1595
MEM 80.640625 1682945703.2598
MEM 80.640625 1682945703.3600
MEM 80.640625 1682945703.4602
MEM 80.640625 1682945703.5607
MEM 80.640625 1682945703.6609
MEM 80.640625 1682945703.7613
MEM 80.640625 1682945703.8616
MEM 80.640625 1682945703.9620
MEM 80.640625 1682945704.0623
MEM 80.640625 1682945704.1628
MEM 80.640625 1682945704.2659
MEM 80.640625 1682945704.3663
MEM 80.640625 1682945704.4725
MEM 80.640625 1682945704.5734
MEM 80.640625 1682945704.6738
MEM 80.640625 1682945704.7746
MEM 80.640625 1682945704.8751
MEM 80.640625 1682945704.9757
MEM 80.640625 1682945705.0765
MEM 80.640625 1682945705.1768
MEM 80.640625 1682945705.2771
MEM 80.640625 1682945705.3782
MEM 80.640625 1682945705.4787
MEM 80.640625 1682945705.5792
MEM 80.640625 1682945705.6796
MEM 80.640625 1682945705.7799
MEM 80.640625 1682945705.8802
MEM 80.640625 1682945705.9809
MEM 80.640625 1682945706.0811
MEM 80.640625 1682945706.1816
MEM 80.640625 1682945706.2818
MEM 80.640625 1682945706.3821
MEM 80.640625 1682945706.4823
MEM 80.640625 1682945706.5827
MEM 80.640625 1682945706.6831
MEM 80.640625 1682945706.7836
MEM 80.640625 1682945706.8840
MEM 80.640625 1682945706.9846
MEM 80.640625 1682945707.0852
MEM 80.640625 1682945707.1856
MEM 80.640625 1682945707.2863
MEM 80.640625 1682945707.3867
MEM 80.640625 1682945707.4869
MEM 80.640625 1682945707.5872
MEM 80.640625 1682945707.6881
MEM 80.640625 1682945707.7886
MEM 80.640625 1682945707.8888
MEM 80.640625 1682945707.9893
MEM 80.640625 1682945708.0896
MEM 80.640625 1682945708.1900
MEM 80.640625 1682945708.2906
MEM 80.640625 1682945708.3907
MEM 80.640625 1682945708.4910
MEM 80.640625 1682945708.5915
MEM 80.640625 1682945708.6921
MEM 80.640625 1682945708.7926
MEM 80.640625 1682945708.8931
MEM 80.640625 1682945708.9936
MEM 80.640625 1682945709.0940
MEM 80.640625 1682945709.1945
MEM 80.640625 1682945709.2951
MEM 80.640625 1682945709.3952
MEM 80.640625 1682945709.4958
MEM 80.640625 1682945709.5961
MEM 80.640625 1682945709.6964
MEM 80.640625 1682945709.7969
MEM 80.640625 1682945709.8972
MEM 80.640625 1682945709.9976
MEM 80.640625 1682945710.0981
MEM 80.640625 1682945710.1985
MEM 80.640625 1682945710.2990
MEM 80.640625 1682945710.3992
MEM 80.640625 1682945710.4997
MEM 80.640625 1682945710.6001
MEM 80.640625 1682945710.7005
MEM 80.640625 1682945710.8008
MEM 80.640625 1682945710.9010
MEM 80.640625 1682945711.0016
MEM 80.640625 1682945711.1021
MEM 80.640625 1682945711.2025
MEM 80.640625 1682945711.3029
MEM 80.640625 1682945711.4035
MEM 80.640625 1682945711.5046
MEM 80.640625 1682945711.6051
MEM 80.640625 1682945711.7054
MEM 80.640625 1682945711.8060
MEM 80.640625 1682945711.9065
MEM 80.640625 1682945712.0070
MEM 80.640625 1682945712.1072
MEM 80.640625 1682945712.2077
MEM 80.640625 1682945712.3085
MEM 80.640625 1682945712.4090
MEM 80.640625 1682945712.5094
MEM 80.640625 1682945712.6100
MEM 80.640625 1682945712.7102
MEM 80.640625 1682945712.8106
MEM 80.640625 1682945712.9110
MEM 80.640625 1682945713.0113
MEM 80.640625 1682945713.1120
MEM 80.640625 1682945713.2125
MEM 80.640625 1682945713.3126
MEM 80.640625 1682945713.4130
MEM 80.640625 1682945713.5134
MEM 80.640625 1682945713.6142
MEM 80.640625 1682945713.7150
MEM 80.640625 1682945713.8156
MEM 80.640625 1682945713.9160
MEM 80.640625 1682945714.0166
MEM 80.640625 1682945714.1172
MEM 80.640625 1682945714.2177
MEM 80.640625 1682945714.3181
MEM 80.640625 1682945714.4187
MEM 80.640625 1682945714.5191
MEM 80.640625 1682945714.6195
MEM 80.640625 1682945714.7200
MEM 80.640625 1682945714.8207
MEM 80.640625 1682945714.9211
MEM 80.640625 1682945715.0216
MEM 80.640625 1682945715.1220
MEM 80.640625 1682945715.2225
MEM 80.640625 1682945715.3232
MEM 80.640625 1682945715.4236
MEM 80.640625 1682945715.5240
MEM 80.640625 1682945715.6251
MEM 80.640625 1682945715.7253
MEM 80.640625 1682945715.8255
MEM 80.640625 1682945715.9259
MEM 80.640625 1682945716.0262
MEM 80.640625 1682945716.1266
MEM 80.640625 1682945716.2271
MEM 80.640625 1682945716.3275
MEM 80.640625 1682945716.4282
MEM 80.640625 1682945716.5285
MEM 80.640625 1682945716.6293
MEM 80.640625 1682945716.7300
MEM 80.640625 1682945716.8305
MEM 80.667969 1682945716.9310
MEM 80.667969 1682945717.0315
MEM 80.667969 1682945717.1320
MEM 80.667969 1682945717.2325
MEM 80.667969 1682945717.3331
MEM 80.667969 1682945717.4336
MEM 80.667969 1682945717.5340
MEM 80.667969 1682945717.6345
MEM 80.667969 1682945717.7347
MEM 80.667969 1682945717.8352
MEM 80.667969 1682945717.9355
MEM 80.667969 1682945718.0361
MEM 80.667969 1682945718.1366
MEM 80.667969 1682945718.2371
MEM 80.667969 1682945718.3375
MEM 80.667969 1682945718.4378
MEM 80.667969 1682945718.5383
MEM 80.667969 1682945718.6386
MEM 80.667969 1682945718.7390
MEM 80.667969 1682945718.8395
MEM 80.667969 1682945718.9399
MEM 80.667969 1682945719.0404
MEM 80.667969 1682945719.1410
MEM 80.667969 1682945719.2415
MEM 80.667969 1682945719.3419
MEM 80.667969 1682945719.4423
MEM 80.667969 1682945719.5428
MEM 80.667969 1682945719.6429
MEM 80.667969 1682945719.7432
MEM 80.667969 1682945719.8436
MEM 80.667969 1682945719.9440
MEM 80.667969 1682945720.0442
MEM 80.667969 1682945720.1445
MEM 80.667969 1682945720.2450
MEM 80.667969 1682945720.3453
MEM 80.667969 1682945720.4456
MEM 80.667969 1682945720.5458
MEM 80.667969 1682945720.6460
MEM 80.667969 1682945720.7462
MEM 80.667969 1682945720.8466
MEM 80.667969 1682945720.9473
MEM 80.667969 1682945721.0476
MEM 80.667969 1682945721.1481
MEM 80.667969 1682945721.2487
MEM 80.667969 1682945721.3491
MEM 80.667969 1682945721.4495
MEM 80.667969 1682945721.5498
MEM 80.667969 1682945721.6502
MEM 80.667969 1682945721.7505
MEM 80.667969 1682945721.8510
MEM 80.667969 1682945721.9515
MEM 80.667969 1682945722.0517
MEM 80.667969 1682945722.1523
MEM 80.667969 1682945722.2530
MEM 80.667969 1682945722.3536
MEM 80.667969 1682945722.4541
MEM 80.667969 1682945722.5545
MEM 80.667969 1682945722.6551
MEM 80.667969 1682945722.7555
MEM 80.667969 1682945722.8561
MEM 80.667969 1682945722.9564
MEM 80.667969 1682945723.0566
MEM 80.667969 1682945723.1571
MEM 80.667969 1682945723.2573
MEM 80.667969 1682945723.3577
MEM 80.667969 1682945723.4581
MEM 80.667969 1682945723.5586
MEM 80.667969 1682945723.6591
MEM 80.667969 1682945723.7595
MEM 80.667969 1682945723.8600
MEM 80.667969 1682945723.9605
MEM 80.667969 1682945724.0608
MEM 80.667969 1682945724.1612
MEM 80.667969 1682945724.2616
MEM 80.667969 1682945724.3620
MEM 80.667969 1682945724.4622
MEM 80.667969 1682945724.5628
MEM 80.667969 1682945724.6633
MEM 80.667969 1682945724.7636
MEM 80.667969 1682945724.8643
MEM 80.667969 1682945724.9647
MEM 80.667969 1682945725.0652
MEM 80.667969 1682945725.1657
MEM 80.667969 1682945725.2661
MEM 80.667969 1682945725.3666
MEM 80.667969 1682945725.4668
MEM 80.667969 1682945725.5672
MEM 80.667969 1682945725.6677
MEM 80.667969 1682945725.7681
MEM 80.667969 1682945725.8687
MEM 80.667969 1682945725.9692
MEM 80.667969 1682945726.0696
MEM 80.667969 1682945726.1698
MEM 80.667969 1682945726.2701
MEM 80.667969 1682945726.3703
MEM 80.667969 1682945726.4707
MEM 80.667969 1682945726.5711
MEM 80.667969 1682945726.6718
MEM 80.667969 1682945726.7722
MEM 80.667969 1682945726.8726
MEM 80.667969 1682945726.9731
MEM 80.667969 1682945727.0735
MEM 80.667969 1682945727.1737
MEM 80.667969 1682945727.2741
MEM 80.667969 1682945727.3745
MEM 80.667969 1682945727.4751
MEM 80.667969 1682945727.5756
MEM 80.667969 1682945727.6762
MEM 80.667969 1682945727.7769
MEM 80.667969 1682945727.8771
MEM 80.667969 1682945727.9776
MEM 80.667969 1682945728.0781
MEM 80.667969 1682945728.1786
MEM 80.667969 1682945728.2792
MEM 80.667969 1682945728.3795
MEM 80.667969 1682945728.4801
MEM 80.667969 1682945728.5805
MEM 80.667969 1682945728.6811
MEM 80.667969 1682945728.7815
MEM 80.667969 1682945728.8817
MEM 80.667969 1682945728.9822
MEM 80.667969 1682945729.0826
MEM 80.667969 1682945729.1832
MEM 80.667969 1682945729.2837
MEM 80.667969 1682945729.3841
MEM 80.667969 1682945729.4843
MEM 80.667969 1682945729.5846
MEM 80.667969 1682945729.6851
MEM 80.667969 1682945729.7853
MEM 80.667969 1682945729.8857
MEM 80.667969 1682945729.9863
MEM 80.667969 1682945730.0871
MEM 80.667969 1682945730.1875
MEM 80.667969 1682945730.2878
MEM 80.667969 1682945730.3882
MEM 80.667969 1682945730.4888
MEM 80.667969 1682945730.5891
MEM 80.667969 1682945730.6893
MEM 80.667969 1682945730.7898
MEM 80.667969 1682945730.8902
MEM 80.667969 1682945730.9908
MEM 80.667969 1682945731.0912
MEM 80.667969 1682945731.1916
MEM 80.667969 1682945731.2923
MEM 80.667969 1682945731.3928
MEM 80.667969 1682945731.4931
MEM 80.667969 1682945731.5937
MEM 80.667969 1682945731.6942
MEM 80.667969 1682945731.7943
MEM 80.667969 1682945731.8947
MEM 80.667969 1682945731.9952
MEM 80.667969 1682945732.0954
MEM 80.667969 1682945732.1959
MEM 80.667969 1682945732.2962
MEM 80.667969 1682945732.3969
MEM 80.667969 1682945732.4977
MEM 80.667969 1682945732.5981
MEM 80.667969 1682945732.6985
MEM 80.667969 1682945732.7988
MEM 80.667969 1682945732.8992
MEM 80.667969 1682945732.9995
MEM 80.667969 1682945733.1001
MEM 80.667969 1682945733.2004
MEM 80.667969 1682945733.3011
MEM 80.667969 1682945733.4016
MEM 80.667969 1682945733.5021
MEM 80.667969 1682945733.6027
MEM 80.667969 1682945733.7029
MEM 80.667969 1682945733.8032
MEM 80.667969 1682945733.9036
MEM 80.667969 1682945734.0042
MEM 80.667969 1682945734.1048
MEM 80.667969 1682945734.2051
MEM 80.667969 1682945734.3056
MEM 80.667969 1682945734.4062
MEM 80.667969 1682945734.5066
MEM 80.667969 1682945734.6071
MEM 80.667969 1682945734.7077
MEM 80.667969 1682945734.8082
MEM 80.667969 1682945734.9087
MEM 80.667969 1682945735.0090
MEM 80.667969 1682945735.1097
MEM 80.667969 1682945735.2099
MEM 80.667969 1682945735.3106
MEM 80.667969 1682945735.4112
MEM 80.667969 1682945735.5117
MEM 80.667969 1682945735.6120
MEM 80.667969 1682945735.7123
MEM 80.667969 1682945735.8128
MEM 80.667969 1682945735.9131
MEM 80.667969 1682945736.0137
MEM 80.667969 1682945736.1142
MEM 80.667969 1682945736.2148
MEM 80.667969 1682945736.3152
MEM 80.667969 1682945736.4157
MEM 80.667969 1682945736.5162
MEM 80.667969 1682945736.6165
MEM 80.667969 1682945736.7167
MEM 80.667969 1682945736.8171
MEM 80.667969 1682945736.9177
MEM 80.667969 1682945737.0183
MEM 80.667969 1682945737.1189
MEM 80.667969 1682945737.2193
MEM 80.667969 1682945737.3196
MEM 80.667969 1682945737.4201
MEM 80.667969 1682945737.5205
MEM 80.667969 1682945737.6212
MEM 80.667969 1682945737.7217
MEM 80.667969 1682945737.8221
MEM 80.667969 1682945737.9229
MEM 80.667969 1682945738.0236
MEM 80.667969 1682945738.1242
MEM 80.667969 1682945738.2246
MEM 80.667969 1682945738.3251
MEM 80.667969 1682945738.4257
MEM 80.667969 1682945738.5262
MEM 80.667969 1682945738.6266
MEM 80.667969 1682945738.7272
MEM 80.667969 1682945738.8276
MEM 80.667969 1682945738.9280
MEM 80.667969 1682945739.0286
MEM 80.667969 1682945739.1292
MEM 80.667969 1682945739.2294
MEM 80.667969 1682945739.3296
MEM 80.667969 1682945739.4300
MEM 80.667969 1682945739.5308
MEM 80.667969 1682945739.6310
MEM 80.667969 1682945739.7317
MEM 80.667969 1682945739.8321
MEM 80.667969 1682945739.9326
MEM 80.667969 1682945740.0330
MEM 80.667969 1682945740.1336
MEM 80.667969 1682945740.2341
MEM 80.667969 1682945740.3350
MEM 80.667969 1682945740.4356
MEM 80.667969 1682945740.5361
MEM 80.667969 1682945740.6367
MEM 80.667969 1682945740.7373
MEM 80.667969 1682945740.8377
MEM 80.667969 1682945740.9381
MEM 80.667969 1682945741.0387
MEM 80.667969 1682945741.1389
MEM 80.667969 1682945741.2392
MEM 80.667969 1682945741.3399
MEM 80.667969 1682945741.4404
MEM 80.667969 1682945741.5411
MEM 80.667969 1682945741.6416
MEM 80.667969 1682945741.7421
MEM 80.667969 1682945741.8426
MEM 80.667969 1682945741.9432
MEM 80.667969 1682945742.0436
MEM 80.667969 1682945742.1441
MEM 80.667969 1682945742.2448
MEM 80.667969 1682945742.3451
MEM 80.667969 1682945742.4457
MEM 80.667969 1682945742.5462
MEM 80.667969 1682945742.6467
MEM 80.667969 1682945742.7471
MEM 80.667969 1682945742.8475
MEM 80.667969 1682945742.9481
MEM 80.667969 1682945743.0487
MEM 80.667969 1682945743.1492
MEM 80.667969 1682945743.2496
MEM 80.667969 1682945743.3500
MEM 80.667969 1682945743.4502
MEM 80.667969 1682945743.5511
MEM 80.667969 1682945743.6516
MEM 80.667969 1682945743.7520
MEM 80.667969 1682945743.8527
MEM 80.667969 1682945743.9533
MEM 80.667969 1682945744.0557
MEM 80.667969 1682945744.1566
MEM 80.667969 1682945744.2569
MEM 80.667969 1682945744.3572
MEM 80.667969 1682945744.4577
MEM 80.667969 1682945744.5583
MEM 80.667969 1682945744.6586
MEM 80.667969 1682945744.7588
MEM 80.667969 1682945744.8592
MEM 80.667969 1682945744.9597
MEM 80.667969 1682945745.0604
MEM 80.667969 1682945745.1608
MEM 80.667969 1682945745.2612
MEM 80.667969 1682945745.3615
MEM 80.667969 1682945745.4621
MEM 80.667969 1682945745.5626
MEM 80.667969 1682945745.6629
MEM 80.667969 1682945745.7634
MEM 80.667969 1682945745.8641
MEM 80.667969 1682945745.9648
MEM 80.667969 1682945746.0651
MEM 80.667969 1682945746.1652
MEM 80.667969 1682945746.2657
MEM 80.667969 1682945746.3662
MEM 80.667969 1682945746.4667
MEM 80.667969 1682945746.5673
MEM 80.667969 1682945746.6675
MEM 80.605469 1682945746.7680
MEM 80.605469 1682945746.8687
MEM 80.605469 1682945746.9692
MEM 80.605469 1682945747.0696
MEM 80.605469 1682945747.1702
MEM 80.605469 1682945747.2707
MEM 80.605469 1682945747.3717
MEM 80.605469 1682945747.4721
MEM 80.605469 1682945747.5724
MEM 80.605469 1682945747.6727
MEM 80.605469 1682945747.7730
MEM 80.605469 1682945747.8733
MEM 80.605469 1682945747.9737
MEM 80.605469 1682945748.0742
MEM 80.605469 1682945748.1746
MEM 80.605469 1682945748.2751
MEM 80.605469 1682945748.3753
MEM 80.605469 1682945748.4757
MEM 80.605469 1682945748.5763
MEM 80.605469 1682945748.6767
MEM 80.605469 1682945748.7771
MEM 80.605469 1682945748.8776
MEM 80.605469 1682945748.9780
MEM 80.605469 1682945749.0786
MEM 80.605469 1682945749.1792
MEM 80.605469 1682945749.2795
MEM 80.605469 1682945749.3802
MEM 80.605469 1682945749.4806
MEM 80.605469 1682945749.5811
MEM 80.605469 1682945749.6816
MEM 80.605469 1682945749.7820
MEM 80.605469 1682945749.8823
MEM 80.605469 1682945749.9826
MEM 80.605469 1682945750.0828
MEM 80.605469 1682945750.1831
MEM 80.605469 1682945750.2836
MEM 80.605469 1682945750.3839
MEM 80.605469 1682945750.4843
MEM 80.605469 1682945750.5846
MEM 80.605469 1682945750.6849
MEM 80.605469 1682945750.7851
MEM 80.605469 1682945750.8855
MEM 80.605469 1682945750.9858
MEM 80.605469 1682945751.0863
MEM 80.605469 1682945751.1867
MEM 80.605469 1682945751.2869
MEM 80.605469 1682945751.3875
MEM 80.605469 1682945751.4879
MEM 80.605469 1682945751.5881
MEM 80.605469 1682945751.6885
MEM 80.605469 1682945751.7887
MEM 80.605469 1682945751.8892
MEM 80.605469 1682945751.9897
MEM 80.605469 1682945752.0903
MEM 80.605469 1682945752.1907
MEM 80.605469 1682945752.2911
MEM 80.605469 1682945752.3913
MEM 80.605469 1682945752.4918
MEM 80.605469 1682945752.5923
MEM 80.605469 1682945752.6927
MEM 80.605469 1682945752.7936
MEM 80.605469 1682945752.8941
MEM 80.605469 1682945752.9946
MEM 80.605469 1682945753.0951
MEM 80.605469 1682945753.1956
MEM 80.605469 1682945753.2962
MEM 80.605469 1682945753.3969
MEM 80.605469 1682945753.4973
MEM 80.605469 1682945753.5977
MEM 80.605469 1682945753.6984
MEM 80.605469 1682945753.7987
MEM 80.605469 1682945753.8993
MEM 80.605469 1682945753.9996
MEM 80.605469 1682945754.0999
MEM 80.605469 1682945754.2003
MEM 80.605469 1682945754.3010
MEM 80.605469 1682945754.4013
MEM 80.605469 1682945754.5016
MEM 80.605469 1682945754.6020
MEM 80.605469 1682945754.7022
MEM 80.605469 1682945754.8026
MEM 80.605469 1682945754.9031
MEM 80.605469 1682945755.0035
MEM 80.605469 1682945755.1037
MEM 80.605469 1682945755.2041
MEM 80.605469 1682945755.3047
MEM 80.605469 1682945755.4050
MEM 80.605469 1682945755.5055
MEM 80.605469 1682945755.6061
MEM 80.605469 1682945755.7064
MEM 80.605469 1682945755.8071
MEM 80.605469 1682945755.9077
MEM 80.605469 1682945756.0082
MEM 80.605469 1682945756.1087
MEM 80.605469 1682945756.2089
MEM 80.605469 1682945756.3094
MEM 80.605469 1682945756.4096
MEM 80.605469 1682945756.5100
MEM 80.605469 1682945756.6106
MEM 80.605469 1682945756.7111
MEM 80.605469 1682945756.8114
MEM 80.605469 1682945756.9118
MEM 80.605469 1682945757.0122
MEM 80.605469 1682945757.1127
MEM 80.605469 1682945757.2134
MEM 80.605469 1682945757.3137
MEM 80.605469 1682945757.4141
MEM 80.605469 1682945757.5143
MEM 80.605469 1682945757.6145
MEM 80.605469 1682945757.7148
MEM 80.605469 1682945757.8158
MEM 80.605469 1682945757.9162
MEM 80.605469 1682945758.0169
MEM 80.605469 1682945758.1171
MEM 80.605469 1682945758.2176
MEM 80.605469 1682945758.3178
MEM 80.605469 1682945758.4182
MEM 80.605469 1682945758.5186
MEM 80.605469 1682945758.6188
MEM 80.605469 1682945758.7195
MEM 80.605469 1682945758.8200
MEM 80.605469 1682945758.9202
MEM 80.605469 1682945759.0206
MEM 80.605469 1682945759.1208
MEM 80.605469 1682945759.2213
MEM 80.605469 1682945759.3216
MEM 80.605469 1682945759.4221
MEM 80.605469 1682945759.5223
MEM 80.605469 1682945759.6226
MEM 80.605469 1682945759.7231
MEM 80.605469 1682945759.8233
MEM 80.605469 1682945759.9240
MEM 80.605469 1682945760.0246
MEM 80.605469 1682945760.1252
MEM 80.605469 1682945760.2257
MEM 80.605469 1682945760.3258
MEM 80.605469 1682945760.4264
MEM 80.605469 1682945760.5266
MEM 80.605469 1682945760.6271
MEM 80.605469 1682945760.7276
MEM 80.605469 1682945760.8279
MEM 80.605469 1682945760.9283
MEM 80.605469 1682945761.0287
MEM 80.605469 1682945761.1292
MEM 80.605469 1682945761.2297
MEM 80.605469 1682945761.3298
MEM 80.605469 1682945761.4303
MEM 80.605469 1682945761.5308
MEM 80.605469 1682945761.6312
MEM 80.605469 1682945761.7318
MEM 80.605469 1682945761.8323
MEM 80.605469 1682945761.9327
MEM 80.605469 1682945762.0328
MEM 80.605469 1682945762.1331
MEM 80.605469 1682945762.2336
MEM 80.605469 1682945762.3340
MEM 80.605469 1682945762.4346
MEM 80.605469 1682945762.5351
MEM 80.605469 1682945762.6353
MEM 80.605469 1682945762.7356
MEM 80.605469 1682945762.8362
MEM 80.605469 1682945762.9367
MEM 80.605469 1682945763.0374
MEM 80.605469 1682945763.1380
MEM 80.605469 1682945763.2383
MEM 80.605469 1682945763.3388
MEM 80.605469 1682945763.4394
MEM 80.605469 1682945763.5396
MEM 80.605469 1682945763.6401
MEM 80.605469 1682945763.7405
MEM 80.605469 1682945763.8412
MEM 80.605469 1682945763.9416
MEM 80.605469 1682945764.0422
MEM 80.605469 1682945764.1426
MEM 80.605469 1682945764.2432
MEM 80.605469 1682945764.3438
MEM 80.605469 1682945764.4442
MEM 80.605469 1682945764.5448
MEM 80.605469 1682945764.6456
MEM 80.605469 1682945764.7459
MEM 80.605469 1682945764.8467
MEM 80.605469 1682945764.9473
MEM 80.605469 1682945765.0478
MEM 80.605469 1682945765.1484
MEM 80.605469 1682945765.2489
MEM 80.605469 1682945765.3493
MEM 80.605469 1682945765.4496
MEM 80.605469 1682945765.5498
MEM 80.605469 1682945765.6502
MEM 80.605469 1682945765.7510
MEM 80.605469 1682945765.8516
MEM 80.605469 1682945765.9520
MEM 80.605469 1682945766.0526
MEM 80.605469 1682945766.1532
MEM 80.605469 1682945766.2537
MEM 80.605469 1682945766.3540
MEM 80.605469 1682945766.4546
MEM 80.605469 1682945766.5552
MEM 80.605469 1682945766.6558
MEM 80.605469 1682945766.7562
MEM 80.605469 1682945766.8566
MEM 80.605469 1682945766.9571
MEM 80.605469 1682945767.0574
MEM 80.605469 1682945767.1581
MEM 80.605469 1682945767.2583
MEM 80.605469 1682945767.3587
MEM 80.605469 1682945767.4592
MEM 80.605469 1682945767.5595
MEM 80.605469 1682945767.6602
MEM 80.605469 1682945767.7608
MEM 80.605469 1682945767.8611
MEM 80.605469 1682945767.9616
MEM 80.605469 1682945768.0622
MEM 80.605469 1682945768.1624
MEM 80.605469 1682945768.2630
MEM 80.605469 1682945768.3633
MEM 80.605469 1682945768.4637
MEM 80.605469 1682945768.5638
MEM 80.605469 1682945768.6643
MEM 80.605469 1682945768.7645
MEM 80.605469 1682945768.8648
MEM 80.605469 1682945768.9652
MEM 80.605469 1682945769.0657
