CMDLINE C:\Python311\python.exe search.py
MEM 1.671875 1682950717.8443
MEM 16.050781 1682950717.9450
MEM 23.117188 1682950718.0454
MEM 28.484375 1682950718.1456
MEM 33.550781 1682950718.2459
MEM 43.332031 1682950718.3465
MEM 50.765625 1682950718.4470
MEM 61.777344 1682950718.5477
MEM 69.050781 1682950718.6481
MEM 74.554688 1682950718.7486
MEM 80.125000 1682950718.8489
MEM 80.125000 1682950718.9491
MEM 80.125000 1682950719.0497
MEM 80.125000 1682950719.1502
MEM 80.125000 1682950719.2505
MEM 80.125000 1682950719.3507
MEM 80.125000 1682950719.4513
MEM 80.125000 1682950719.5519
MEM 80.125000 1682950719.6524
MEM 80.125000 1682950719.7527
MEM 80.125000 1682950719.8531
MEM 80.125000 1682950719.9535
MEM 80.125000 1682950720.0542
MEM 80.125000 1682950720.1548
MEM 80.125000 1682950720.2555
MEM 80.125000 1682950720.3556
MEM 80.125000 1682950720.4560
MEM 80.125000 1682950720.5566
MEM 80.125000 1682950720.6569
MEM 80.125000 1682950720.7573
MEM 80.125000 1682950720.8578
MEM 80.125000 1682950720.9583
MEM 80.125000 1682950721.0587
MEM 80.125000 1682950721.1592
MEM 80.125000 1682950721.2595
MEM 80.125000 1682950721.3601
MEM 80.125000 1682950721.4607
MEM 80.125000 1682950721.5608
MEM 80.125000 1682950721.6612
MEM 80.125000 1682950721.7617
MEM 80.125000 1682950721.8621
MEM 80.125000 1682950721.9628
MEM 80.125000 1682950722.0634
MEM 80.125000 1682950722.1642
MEM 80.125000 1682950722.2649
MEM 80.125000 1682950722.3656
MEM 80.125000 1682950722.4660
MEM 80.125000 1682950722.5665
MEM 80.125000 1682950722.6671
MEM 80.125000 1682950722.7677
MEM 80.125000 1682950722.8679
MEM 80.125000 1682950722.9681
MEM 80.125000 1682950723.0686
MEM 80.125000 1682950723.1687
MEM 80.125000 1682950723.2690
MEM 80.125000 1682950723.3692
MEM 80.125000 1682950723.4698
MEM 80.125000 1682950723.5700
MEM 80.125000 1682950723.6705
MEM 80.125000 1682950723.7710
MEM 80.125000 1682950723.8715
MEM 80.125000 1682950723.9721
MEM 80.125000 1682950724.0723
MEM 80.125000 1682950724.1728
MEM 80.125000 1682950724.2732
MEM 80.125000 1682950724.3737
MEM 80.125000 1682950724.4743
MEM 80.125000 1682950724.5748
MEM 80.125000 1682950724.6751
MEM 80.125000 1682950724.7753
MEM 80.125000 1682950724.8755
MEM 80.125000 1682950724.9757
MEM 80.125000 1682950725.0761
MEM 80.125000 1682950725.1767
MEM 80.125000 1682950725.2768
MEM 80.125000 1682950725.3772
MEM 80.125000 1682950725.4776
MEM 80.125000 1682950725.5780
MEM 80.125000 1682950725.6783
MEM 80.125000 1682950725.7786
MEM 80.125000 1682950725.8793
MEM 80.125000 1682950725.9799
MEM 80.125000 1682950726.0802
MEM 80.125000 1682950726.1810
MEM 80.125000 1682950726.2814
MEM 80.125000 1682950726.3816
MEM 80.125000 1682950726.4822
MEM 80.125000 1682950726.5826
MEM 80.125000 1682950726.6832
MEM 80.125000 1682950726.7835
MEM 80.125000 1682950726.8840
MEM 80.125000 1682950726.9844
MEM 80.125000 1682950727.0850
MEM 80.125000 1682950727.1856
MEM 80.125000 1682950727.2858
MEM 80.125000 1682950727.3864
MEM 80.125000 1682950727.4867
MEM 80.125000 1682950727.5870
MEM 80.125000 1682950727.6874
MEM 80.125000 1682950727.7879
MEM 80.125000 1682950727.8883
MEM 80.125000 1682950727.9891
MEM 80.125000 1682950728.0897
MEM 80.125000 1682950728.1904
MEM 80.125000 1682950728.2905
MEM 80.125000 1682950728.3908
MEM 80.125000 1682950728.4914
MEM 80.125000 1682950728.5920
MEM 80.125000 1682950728.6926
MEM 80.125000 1682950728.7929
MEM 80.125000 1682950728.8932
MEM 80.125000 1682950728.9939
MEM 80.125000 1682950729.0942
MEM 80.125000 1682950729.1948
MEM 80.125000 1682950729.2954
MEM 80.125000 1682950729.3956
MEM 80.125000 1682950729.4959
MEM 80.125000 1682950729.5964
MEM 80.125000 1682950729.6970
MEM 80.125000 1682950729.7976
MEM 80.125000 1682950729.8978
MEM 80.125000 1682950729.9980
MEM 80.125000 1682950730.0987
MEM 80.125000 1682950730.1990
MEM 80.125000 1682950730.2996
MEM 80.125000 1682950730.3999
MEM 80.125000 1682950730.5003
MEM 80.125000 1682950730.6006
MEM 80.125000 1682950730.7013
MEM 80.125000 1682950730.8019
MEM 80.125000 1682950730.9022
MEM 80.125000 1682950731.0026
MEM 80.125000 1682950731.1031
MEM 80.125000 1682950731.2037
MEM 80.125000 1682950731.3040
MEM 80.125000 1682950731.4043
MEM 80.125000 1682950731.5049
MEM 80.125000 1682950731.6053
MEM 80.125000 1682950731.7056
MEM 80.125000 1682950731.8059
MEM 80.125000 1682950731.9061
MEM 80.125000 1682950732.0064
MEM 80.125000 1682950732.1066
MEM 80.125000 1682950732.2069
MEM 80.125000 1682950732.3074
MEM 80.125000 1682950732.4077
MEM 80.125000 1682950732.5083
MEM 80.125000 1682950732.6088
MEM 80.125000 1682950732.7093
MEM 80.125000 1682950732.8097
MEM 80.125000 1682950732.9101
MEM 80.125000 1682950733.0105
MEM 80.125000 1682950733.1107
MEM 80.125000 1682950733.2112
MEM 80.125000 1682950733.3118
MEM 80.125000 1682950733.4123
MEM 80.125000 1682950733.5127
MEM 80.125000 1682950733.6133
MEM 80.125000 1682950733.7139
MEM 80.125000 1682950733.8145
MEM 80.125000 1682950733.9147
MEM 80.125000 1682950734.0150
MEM 80.125000 1682950734.1156
MEM 80.125000 1682950734.2159
MEM 80.125000 1682950734.3165
MEM 80.125000 1682950734.4169
MEM 80.125000 1682950734.5174
MEM 80.125000 1682950734.6180
MEM 80.125000 1682950734.7186
MEM 80.125000 1682950734.8190
MEM 80.125000 1682950734.9196
MEM 80.125000 1682950735.0202
MEM 80.125000 1682950735.1204
MEM 80.125000 1682950735.2208
MEM 80.125000 1682950735.3213
MEM 80.125000 1682950735.4214
MEM 80.125000 1682950735.5220
MEM 80.125000 1682950735.6225
MEM 80.125000 1682950735.7231
MEM 80.125000 1682950735.8237
MEM 80.125000 1682950735.9239
MEM 80.125000 1682950736.0242
MEM 80.125000 1682950736.1248
MEM 80.125000 1682950736.2254
MEM 80.125000 1682950736.3258
MEM 80.125000 1682950736.4263
MEM 80.125000 1682950736.5270
MEM 80.125000 1682950736.6272
MEM 80.125000 1682950736.7278
MEM 80.125000 1682950736.8281
MEM 80.125000 1682950736.9284
MEM 80.125000 1682950737.0286
MEM 80.125000 1682950737.1290
MEM 80.125000 1682950737.2301
MEM 80.125000 1682950737.3309
MEM 80.125000 1682950737.4315
MEM 80.125000 1682950737.5319
MEM 80.125000 1682950737.6326
MEM 80.125000 1682950737.7330
MEM 80.125000 1682950737.8336
MEM 80.125000 1682950737.9339
MEM 80.125000 1682950738.0344
MEM 80.125000 1682950738.1350
MEM 80.125000 1682950738.2354
MEM 80.125000 1682950738.3360
MEM 80.125000 1682950738.4365
MEM 80.125000 1682950738.5371
MEM 80.125000 1682950738.6378
MEM 80.125000 1682950738.7384
