CMDLINE C:\Python311\python.exe search.py
MEM 1.671875 1682950137.6426
MEM 15.320312 1682950137.7435
MEM 22.789062 1682950137.8439
MEM 28.386719 1682950137.9441
MEM 33.355469 1682950138.0446
MEM 41.855469 1682950138.1453
MEM 48.750000 1682950138.2457
MEM 56.898438 1682950138.3459
MEM 62.406250 1682950138.4465
MEM 70.125000 1682950138.5470
MEM 75.085938 1682950138.6472
MEM 79.960938 1682950138.7475
MEM 80.406250 1682950138.8479
MEM 80.406250 1682950138.9484
MEM 80.406250 1682950139.0486
MEM 80.406250 1682950139.1491
MEM 80.406250 1682950139.2494
MEM 80.406250 1682950139.3500
MEM 80.406250 1682950139.4503
MEM 80.406250 1682950139.5508
MEM 80.406250 1682950139.6514
MEM 80.406250 1682950139.7518
MEM 80.406250 1682950139.8522
MEM 80.406250 1682950139.9524
MEM 80.406250 1682950140.0530
MEM 80.406250 1682950140.1536
MEM 80.406250 1682950140.2539
MEM 80.406250 1682950140.3546
MEM 80.406250 1682950140.4550
MEM 80.406250 1682950140.5556
MEM 80.406250 1682950140.6559
MEM 80.406250 1682950140.7563
MEM 80.406250 1682950140.8569
MEM 80.406250 1682950140.9572
MEM 80.406250 1682950141.0578
MEM 80.406250 1682950141.1581
MEM 80.406250 1682950141.2586
MEM 80.406250 1682950141.3592
MEM 80.406250 1682950141.4598
MEM 80.406250 1682950141.5600
MEM 80.406250 1682950141.6604
MEM 80.406250 1682950141.7609
MEM 80.406250 1682950141.8615
MEM 80.406250 1682950141.9622
MEM 80.406250 1682950142.0627
MEM 80.406250 1682950142.1630
MEM 80.406250 1682950142.2632
MEM 80.406250 1682950142.3638
MEM 80.406250 1682950142.4643
MEM 80.406250 1682950142.5650
MEM 80.406250 1682950142.6654
MEM 80.406250 1682950142.7661
MEM 80.406250 1682950142.8667
MEM 80.406250 1682950142.9673
MEM 80.406250 1682950143.0676
MEM 80.406250 1682950143.1681
MEM 80.406250 1682950143.2683
MEM 80.406250 1682950143.3689
MEM 80.406250 1682950143.4691
MEM 80.406250 1682950143.5697
MEM 80.406250 1682950143.6703
MEM 80.406250 1682950143.7709
MEM 80.406250 1682950143.8714
MEM 80.406250 1682950143.9720
MEM 80.406250 1682950144.0726
MEM 80.406250 1682950144.1729
MEM 80.406250 1682950144.2731
MEM 80.406250 1682950144.3734
MEM 80.406250 1682950144.4737
MEM 80.406250 1682950144.5740
MEM 80.406250 1682950144.6744
MEM 80.406250 1682950144.7749
MEM 80.406250 1682950144.8755
MEM 80.406250 1682950144.9757
MEM 80.406250 1682950145.0764
MEM 80.406250 1682950145.1767
MEM 80.406250 1682950145.2774
MEM 80.406250 1682950145.3776
MEM 80.406250 1682950145.4778
MEM 80.406250 1682950145.5781
MEM 80.406250 1682950145.6785
MEM 80.406250 1682950145.7789
MEM 80.406250 1682950145.8791
MEM 80.406250 1682950145.9795
MEM 80.406250 1682950146.0801
MEM 80.406250 1682950146.1804
MEM 80.406250 1682950146.2810
MEM 80.406250 1682950146.3815
MEM 80.406250 1682950146.4821
MEM 80.406250 1682950146.5823
MEM 80.406250 1682950146.6828
MEM 80.406250 1682950146.7836
MEM 80.406250 1682950146.8840
MEM 80.406250 1682950146.9845
MEM 80.406250 1682950147.0852
MEM 80.406250 1682950147.1858
MEM 80.406250 1682950147.2864
MEM 80.406250 1682950147.3867
MEM 80.406250 1682950147.4875
MEM 80.406250 1682950147.5878
MEM 80.406250 1682950147.6881
MEM 80.406250 1682950147.7885
MEM 80.406250 1682950147.8887
MEM 80.406250 1682950147.9892
MEM 80.406250 1682950148.0898
MEM 80.406250 1682950148.1900
MEM 80.406250 1682950148.2906
MEM 80.406250 1682950148.3912
MEM 80.406250 1682950148.4917
MEM 80.406250 1682950148.5923
MEM 80.406250 1682950148.6928
MEM 80.406250 1682950148.7933
MEM 80.406250 1682950148.8939
MEM 80.406250 1682950148.9945
MEM 80.406250 1682950149.0952
MEM 80.406250 1682950149.1957
MEM 80.406250 1682950149.2959
MEM 80.406250 1682950149.3963
MEM 80.406250 1682950149.4966
MEM 80.406250 1682950149.5969
MEM 80.406250 1682950149.6974
MEM 80.406250 1682950149.7980
MEM 80.406250 1682950149.8983
MEM 80.406250 1682950149.9988
MEM 80.406250 1682950150.0994
MEM 80.406250 1682950150.1999
MEM 80.406250 1682950150.3005
MEM 80.406250 1682950150.4007
MEM 80.406250 1682950150.5012
MEM 80.406250 1682950150.6018
MEM 80.406250 1682950150.7020
MEM 80.406250 1682950150.8025
MEM 80.406250 1682950150.9028
MEM 80.406250 1682950151.0030
MEM 80.406250 1682950151.1036
MEM 80.406250 1682950151.2040
MEM 80.406250 1682950151.3048
MEM 80.406250 1682950151.4054
MEM 80.406250 1682950151.5056
MEM 80.406250 1682950151.6060
MEM 80.406250 1682950151.7065
MEM 80.406250 1682950151.8067
MEM 80.406250 1682950151.9073
MEM 80.406250 1682950152.0076
MEM 80.406250 1682950152.1083
MEM 80.406250 1682950152.2085
MEM 80.406250 1682950152.3091
MEM 80.406250 1682950152.4093
MEM 80.406250 1682950152.5095
MEM 80.406250 1682950152.6097
MEM 80.406250 1682950152.7103
MEM 80.406250 1682950152.8109
MEM 80.406250 1682950152.9112
MEM 80.406250 1682950153.0117
MEM 80.406250 1682950153.1124
MEM 80.406250 1682950153.2128
MEM 80.406250 1682950153.3131
MEM 80.406250 1682950153.4137
MEM 80.406250 1682950153.5140
MEM 80.406250 1682950153.6146
MEM 80.406250 1682950153.7151
MEM 80.406250 1682950153.8157
MEM 80.406250 1682950153.9160
MEM 80.406250 1682950154.0162
MEM 80.406250 1682950154.1168
MEM 80.406250 1682950154.2171
MEM 80.406250 1682950154.3176
MEM 80.406250 1682950154.4184
MEM 80.406250 1682950154.5190
MEM 80.406250 1682950154.6196
MEM 80.406250 1682950154.7199
MEM 80.406250 1682950154.8206
MEM 80.406250 1682950154.9213
MEM 80.406250 1682950155.0219
MEM 80.406250 1682950155.1221
MEM 80.406250 1682950155.2224
MEM 80.406250 1682950155.3227
MEM 80.406250 1682950155.4230
MEM 80.406250 1682950155.5232
MEM 80.406250 1682950155.6236
MEM 80.406250 1682950155.7242
MEM 80.406250 1682950155.8248
MEM 80.406250 1682950155.9250
MEM 80.406250 1682950156.0252
MEM 80.406250 1682950156.1258
MEM 80.406250 1682950156.2264
MEM 80.406250 1682950156.3270
MEM 80.406250 1682950156.4274
MEM 80.406250 1682950156.5280
MEM 80.406250 1682950156.6287
MEM 80.406250 1682950156.7293
MEM 80.406250 1682950156.8295
MEM 80.406250 1682950156.9298
MEM 80.406250 1682950157.0301
MEM 80.406250 1682950157.1304
MEM 80.406250 1682950157.2306
MEM 80.406250 1682950157.3310
MEM 80.406250 1682950157.4312
MEM 80.406250 1682950157.5317
MEM 80.406250 1682950157.6321
MEM 80.406250 1682950157.7324
MEM 80.406250 1682950157.8328
MEM 80.406250 1682950157.9331
MEM 80.406250 1682950158.0337
MEM 80.406250 1682950158.1340
MEM 80.406250 1682950158.2344
MEM 80.406250 1682950158.3347
MEM 80.406250 1682950158.4354
MEM 80.406250 1682950158.5360
MEM 80.406250 1682950158.6366
MEM 80.406250 1682950158.7369
MEM 80.406250 1682950158.8372
MEM 80.406250 1682950158.9374
MEM 80.406250 1682950159.0376
MEM 80.406250 1682950159.1383
MEM 80.406250 1682950159.2386
MEM 80.406250 1682950159.3392
MEM 80.406250 1682950159.4394
MEM 80.406250 1682950159.5400
MEM 80.406250 1682950159.6403
MEM 80.406250 1682950159.7405
MEM 80.406250 1682950159.8409
MEM 80.406250 1682950159.9412
MEM 80.406250 1682950160.0416
MEM 80.406250 1682950160.1419
MEM 80.406250 1682950160.2425
MEM 80.406250 1682950160.3430
MEM 80.406250 1682950160.4436
MEM 80.406250 1682950160.5443
MEM 80.406250 1682950160.6449
MEM 80.406250 1682950160.7453
MEM 80.406250 1682950160.8456
MEM 80.406250 1682950160.9458
MEM 80.406250 1682950161.0461
MEM 80.406250 1682950161.1463
MEM 80.406250 1682950161.2468
MEM 80.406250 1682950161.3473
MEM 80.406250 1682950161.4480
MEM 80.406250 1682950161.5485
MEM 80.406250 1682950161.6492
MEM 80.406250 1682950161.7497
MEM 80.406250 1682950161.8500
MEM 80.406250 1682950161.9507
MEM 80.406250 1682950162.0511
MEM 80.406250 1682950162.1514
MEM 80.406250 1682950162.2518
MEM 80.406250 1682950162.3524
MEM 80.406250 1682950162.4527
MEM 80.406250 1682950162.5533
MEM 80.406250 1682950162.6536
MEM 80.406250 1682950162.7543
MEM 80.406250 1682950162.8548
MEM 80.406250 1682950162.9553
MEM 80.406250 1682950163.0556
MEM 80.406250 1682950163.1562
MEM 80.406250 1682950163.2566
MEM 80.406250 1682950163.3572
MEM 80.406250 1682950163.4576
MEM 80.406250 1682950163.5582
MEM 80.406250 1682950163.6585
MEM 80.406250 1682950163.7586
MEM 80.406250 1682950163.8589
MEM 80.406250 1682950163.9595
MEM 80.406250 1682950164.0596
MEM 80.406250 1682950164.1601
MEM 80.406250 1682950164.2604
MEM 80.406250 1682950164.3607
MEM 80.406250 1682950164.4613
MEM 80.406250 1682950164.5615
MEM 80.406250 1682950164.6620
MEM 80.406250 1682950164.7626
MEM 80.406250 1682950164.8632
MEM 80.406250 1682950164.9638
MEM 80.406250 1682950165.0644
MEM 80.406250 1682950165.1647
MEM 80.406250 1682950165.2654
MEM 80.406250 1682950165.3659
MEM 80.406250 1682950165.4665
MEM 80.406250 1682950165.5668
MEM 80.406250 1682950165.6674
MEM 80.406250 1682950165.7680
MEM 80.406250 1682950165.8684
MEM 80.406250 1682950165.9686
MEM 80.406250 1682950166.0690
MEM 80.406250 1682950166.1694
MEM 80.406250 1682950166.2697
MEM 80.406250 1682950166.3700
MEM 80.406250 1682950166.4703
MEM 80.406250 1682950166.5705
MEM 80.406250 1682950166.6711
MEM 80.406250 1682950166.7717
MEM 80.406250 1682950166.8721
MEM 80.406250 1682950166.9727
MEM 80.406250 1682950167.0729
MEM 80.406250 1682950167.1734
MEM 80.406250 1682950167.2737
MEM 80.406250 1682950167.3742
MEM 80.406250 1682950167.4745
MEM 80.406250 1682950167.5747
MEM 80.406250 1682950167.6752
MEM 80.406250 1682950167.7758
MEM 80.433594 1682950167.8760
MEM 80.433594 1682950167.9762
MEM 80.433594 1682950168.0764
MEM 80.433594 1682950168.1771
MEM 80.433594 1682950168.2778
MEM 80.433594 1682950168.3783
MEM 80.433594 1682950168.4789
MEM 80.433594 1682950168.5795
MEM 80.433594 1682950168.6798
MEM 80.433594 1682950168.7806
MEM 80.433594 1682950168.8810
MEM 80.433594 1682950168.9815
MEM 80.433594 1682950169.0818
MEM 80.433594 1682950169.1820
MEM 80.433594 1682950169.2826
MEM 80.433594 1682950169.3830
MEM 80.433594 1682950169.4833
MEM 80.433594 1682950169.5839
MEM 80.433594 1682950169.6843
MEM 80.433594 1682950169.7844
MEM 80.433594 1682950169.8847
MEM 80.433594 1682950169.9853
MEM 80.433594 1682950170.0855
MEM 80.433594 1682950170.1860
MEM 80.433594 1682950170.2866
MEM 80.433594 1682950170.3873
MEM 80.433594 1682950170.4875
MEM 80.433594 1682950170.5876
MEM 80.433594 1682950170.6881
MEM 80.433594 1682950170.7886
MEM 80.433594 1682950170.8888
MEM 80.433594 1682950170.9890
MEM 80.433594 1682950171.0896
MEM 80.433594 1682950171.1902
MEM 80.433594 1682950171.2907
MEM 80.433594 1682950171.3914
MEM 80.433594 1682950171.4920
MEM 80.433594 1682950171.5923
MEM 80.433594 1682950171.6929
