CMDLINE C:\Python311\python.exe search.py
MEM 80.292969 1682950922.8195
MEM 80.292969 1682950922.9200
MEM 80.292969 1682950923.0206
MEM 80.292969 1682950923.1210
MEM 80.292969 1682950923.2213
MEM 80.292969 1682950923.3216
MEM 80.292969 1682950923.4221
MEM 80.292969 1682950923.5223
MEM 80.292969 1682950923.6230
MEM 80.292969 1682950923.7233
MEM 80.292969 1682950923.8238
MEM 80.292969 1682950923.9240
MEM 80.292969 1682950924.0243
MEM 80.292969 1682950924.1250
MEM 80.292969 1682950924.2254
MEM 80.292969 1682950924.3257
MEM 80.292969 1682950924.4263
MEM 80.292969 1682950924.5264
MEM 80.292969 1682950924.6269
MEM 80.292969 1682950924.7271
MEM 80.292969 1682950924.8275
MEM 80.292969 1682950924.9279
MEM 80.292969 1682950925.0281
MEM 80.292969 1682950925.1286
MEM 80.292969 1682950925.2289
MEM 80.292969 1682950925.3291
MEM 80.292969 1682950925.4296
MEM 80.292969 1682950925.5302
MEM 80.292969 1682950925.6308
MEM 80.292969 1682950925.7313
MEM 80.292969 1682950925.8317
MEM 80.292969 1682950925.9321
MEM 80.292969 1682950926.0324
MEM 80.292969 1682950926.1329
MEM 80.292969 1682950926.2335
MEM 80.292969 1682950926.3340
MEM 80.292969 1682950926.4347
MEM 80.292969 1682950926.5350
MEM 80.292969 1682950926.6356
MEM 80.292969 1682950926.7360
MEM 80.292969 1682950926.8366
MEM 80.292969 1682950926.9368
MEM 80.292969 1682950927.0375
MEM 80.292969 1682950927.1380
MEM 80.292969 1682950927.2386
MEM 80.292969 1682950927.3392
MEM 80.292969 1682950927.4395
MEM 80.292969 1682950927.5400
MEM 80.292969 1682950927.6407
MEM 80.292969 1682950927.7413
MEM 80.292969 1682950927.8419
MEM 80.292969 1682950927.9420
MEM 80.292969 1682950928.0426
MEM 80.292969 1682950928.1433
MEM 80.292969 1682950928.2438
MEM 80.292969 1682950928.3445
MEM 80.292969 1682950928.4448
MEM 80.292969 1682950928.5453
MEM 80.292969 1682950928.6456
MEM 80.292969 1682950928.7459
MEM 80.292969 1682950928.8465
MEM 80.292969 1682950928.9471
MEM 80.292969 1682950929.0476
MEM 80.292969 1682950929.1478
MEM 80.292969 1682950929.2481
MEM 80.292969 1682950929.3483
MEM 80.292969 1682950929.4489
MEM 80.292969 1682950929.5492
MEM 80.292969 1682950929.6499
MEM 80.292969 1682950929.7502
MEM 80.292969 1682950929.8508
MEM 80.292969 1682950929.9514
MEM 80.292969 1682950930.0520
MEM 80.292969 1682950930.1522
MEM 80.292969 1682950930.2525
MEM 80.292969 1682950930.3530
MEM 80.292969 1682950930.4534
MEM 80.292969 1682950930.5536
MEM 80.292969 1682950930.6542
MEM 80.292969 1682950930.7545
MEM 80.292969 1682950930.8548
MEM 80.292969 1682950930.9552
MEM 80.292969 1682950931.0554
MEM 80.292969 1682950931.1557
MEM 80.292969 1682950931.2560
MEM 80.292969 1682950931.3565
MEM 80.292969 1682950931.4568
MEM 80.292969 1682950931.5571
MEM 80.292969 1682950931.6575
MEM 80.292969 1682950931.7581
MEM 80.292969 1682950931.8586
MEM 80.292969 1682950931.9592
MEM 80.292969 1682950932.0598
MEM 80.292969 1682950932.1602
MEM 80.292969 1682950932.2606
MEM 80.292969 1682950932.3608
MEM 80.292969 1682950932.4611
MEM 80.292969 1682950932.5617
MEM 80.292969 1682950932.6621
MEM 80.292969 1682950932.7623
MEM 80.292969 1682950932.8629
MEM 80.292969 1682950932.9633
MEM 80.292969 1682950933.0637
MEM 80.292969 1682950933.1643
MEM 80.292969 1682950933.2646
MEM 80.292969 1682950933.3648
MEM 80.292969 1682950933.4654
MEM 80.292969 1682950933.5660
MEM 80.292969 1682950933.6662
MEM 80.292969 1682950933.7666
MEM 80.292969 1682950933.8671
MEM 80.292969 1682950933.9674
MEM 80.292969 1682950934.0679
MEM 80.292969 1682950934.1685
MEM 80.292969 1682950934.2690
MEM 80.292969 1682950934.3693
MEM 80.292969 1682950934.4699
MEM 80.292969 1682950934.5704
MEM 80.292969 1682950934.6708
MEM 80.292969 1682950934.7714
MEM 80.292969 1682950934.8717
MEM 80.292969 1682950934.9723
MEM 80.292969 1682950935.0727
MEM 80.292969 1682950935.1733
MEM 80.292969 1682950935.2740
MEM 80.292969 1682950935.3746
MEM 80.292969 1682950935.4747
MEM 80.292969 1682950935.5752
MEM 80.292969 1682950935.6755
MEM 80.292969 1682950935.7760
MEM 80.292969 1682950935.8762
MEM 80.292969 1682950935.9764
MEM 80.292969 1682950936.0769
MEM 80.292969 1682950936.1774
MEM 80.292969 1682950936.2780
MEM 80.292969 1682950936.3785
MEM 80.292969 1682950936.4791
MEM 80.292969 1682950936.5794
MEM 80.292969 1682950936.6798
MEM 80.292969 1682950936.7802
MEM 80.292969 1682950936.8806
MEM 80.292969 1682950936.9809
MEM 80.292969 1682950937.0815
MEM 80.292969 1682950937.1821
MEM 80.292969 1682950937.2827
MEM 80.292969 1682950937.3833
MEM 80.292969 1682950937.4839
MEM 80.292969 1682950937.5846
MEM 80.292969 1682950937.6851
MEM 80.292969 1682950937.7857
MEM 80.292969 1682950937.8860
MEM 80.292969 1682950937.9862
MEM 80.292969 1682950938.0868
MEM 80.292969 1682950938.1870
MEM 80.292969 1682950938.2876
MEM 80.292969 1682950938.3879
MEM 80.292969 1682950938.4886
MEM 80.292969 1682950938.5889
MEM 80.292969 1682950938.6895
MEM 80.292969 1682950938.7901
MEM 80.292969 1682950938.8903
MEM 80.292969 1682950938.9906
MEM 80.292969 1682950939.0912
MEM 80.292969 1682950939.1915
MEM 80.292969 1682950939.2921
MEM 80.292969 1682950939.3923
MEM 80.292969 1682950939.4925
MEM 80.292969 1682950939.5931
MEM 80.292969 1682950939.6934
MEM 80.292969 1682950939.7940
MEM 80.292969 1682950939.8945
MEM 80.292969 1682950939.9948
MEM 80.292969 1682950940.0955
MEM 80.292969 1682950940.1961
MEM 80.292969 1682950940.2966
MEM 80.292969 1682950940.3973
MEM 80.292969 1682950940.4977
MEM 80.292969 1682950940.5980
MEM 80.292969 1682950940.6987
MEM 80.292969 1682950940.7989
MEM 80.292969 1682950940.8992
MEM 80.292969 1682950940.9998
MEM 80.292969 1682950941.1005
MEM 80.292969 1682950941.2013
MEM 80.292969 1682950941.3016
MEM 80.292969 1682950941.4022
MEM 80.292969 1682950941.5023
MEM 80.292969 1682950941.6030
MEM 80.292969 1682950941.7032
MEM 80.292969 1682950941.8038
MEM 80.292969 1682950941.9041
MEM 80.292969 1682950942.0043
MEM 80.292969 1682950942.1050
MEM 80.292969 1682950942.2056
MEM 80.292969 1682950942.3059
MEM 80.292969 1682950942.4063
MEM 80.292969 1682950942.5069
MEM 80.292969 1682950942.6071
MEM 80.292969 1682950942.7077
MEM 80.292969 1682950942.8079
MEM 80.292969 1682950942.9085
MEM 80.292969 1682950943.0091
MEM 80.292969 1682950943.1095
MEM 80.292969 1682950943.2097
MEM 80.292969 1682950943.3103
MEM 80.292969 1682950943.4108
MEM 80.292969 1682950943.5114
MEM 80.292969 1682950943.6119
MEM 80.292969 1682950943.7127
MEM 80.292969 1682950943.8131
MEM 80.292969 1682950943.9135
MEM 80.292969 1682950944.0142
MEM 80.292969 1682950944.1148
MEM 80.292969 1682950944.2151
MEM 80.292969 1682950944.3157
MEM 80.292969 1682950944.4159
MEM 80.292969 1682950944.5163
MEM 80.292969 1682950944.6169
MEM 80.292969 1682950944.7175
MEM 80.292969 1682950944.8181
MEM 80.292969 1682950944.9187
MEM 80.292969 1682950945.0193
MEM 80.292969 1682950945.1197
MEM 80.292969 1682950945.2202
MEM 80.292969 1682950945.3208
MEM 80.292969 1682950945.4210
MEM 80.292969 1682950945.5213
MEM 80.292969 1682950945.6218
MEM 80.292969 1682950945.7224
MEM 80.292969 1682950945.8226
MEM 80.292969 1682950945.9232
MEM 80.292969 1682950946.0239
MEM 80.320312 1682950946.1242
MEM 80.320312 1682950946.2248
MEM 80.320312 1682950946.3250
MEM 80.320312 1682950946.4254
MEM 80.320312 1682950946.5257
MEM 80.320312 1682950946.6262
MEM 80.320312 1682950946.7268
MEM 80.320312 1682950946.8270
MEM 80.320312 1682950946.9276
MEM 80.320312 1682950947.0280
MEM 80.320312 1682950947.1284
MEM 80.320312 1682950947.2287
MEM 80.320312 1682950947.3292
MEM 80.320312 1682950947.4297
MEM 80.320312 1682950947.5304
MEM 80.320312 1682950947.6306
MEM 80.320312 1682950947.7309
MEM 80.320312 1682950947.8311
MEM 80.320312 1682950947.9317
MEM 80.320312 1682950948.0320
MEM 80.320312 1682950948.1326
MEM 80.320312 1682950948.2332
MEM 80.320312 1682950948.3338
MEM 80.320312 1682950948.4341
MEM 80.320312 1682950948.5343
MEM 80.320312 1682950948.6346
MEM 80.320312 1682950948.7350
MEM 80.320312 1682950948.8354
MEM 80.320312 1682950948.9360
MEM 80.320312 1682950949.0366
MEM 80.320312 1682950949.1369
MEM 80.320312 1682950949.2375
MEM 80.320312 1682950949.3377
MEM 80.320312 1682950949.4382
MEM 80.320312 1682950949.5387
MEM 80.320312 1682950949.6393
MEM 80.320312 1682950949.7399
MEM 80.320312 1682950949.8404
MEM 80.320312 1682950949.9410
MEM 80.320312 1682950950.0413
MEM 80.320312 1682950950.1417
MEM 80.320312 1682950950.2420
MEM 80.320312 1682950950.3424
MEM 80.320312 1682950950.4429
MEM 80.320312 1682950950.5431
MEM 80.320312 1682950950.6434
MEM 80.320312 1682950950.7440
MEM 80.320312 1682950950.8447
MEM 80.320312 1682950950.9450
MEM 80.320312 1682950951.0456
MEM 80.320312 1682950951.1462
MEM 80.320312 1682950951.2465
MEM 80.320312 1682950951.3469
MEM 80.320312 1682950951.4472
MEM 80.320312 1682950951.5476
MEM 80.320312 1682950951.6482
MEM 80.320312 1682950951.7488
MEM 80.320312 1682950951.8491
MEM 80.320312 1682950951.9495
MEM 80.320312 1682950952.0500
MEM 80.320312 1682950952.1506
MEM 80.320312 1682950952.2509
MEM 80.320312 1682950952.3515
MEM 80.320312 1682950952.4521
MEM 80.320312 1682950952.5524
MEM 80.320312 1682950952.6533
MEM 80.320312 1682950952.7539
MEM 80.320312 1682950952.8542
MEM 80.320312 1682950952.9544
MEM 80.320312 1682950953.0548
MEM 80.320312 1682950953.1553
MEM 80.320312 1682950953.2559
MEM 80.320312 1682950953.3564
MEM 80.320312 1682950953.4567
MEM 80.320312 1682950953.5569
MEM 80.320312 1682950953.6572
MEM 80.320312 1682950953.7575
MEM 80.320312 1682950953.8581
MEM 80.320312 1682950953.9588
MEM 80.320312 1682950954.0591
MEM 80.320312 1682950954.1595
MEM 80.320312 1682950954.2598
MEM 80.320312 1682950954.3604
MEM 80.320312 1682950954.4608
MEM 80.320312 1682950954.5611
MEM 80.320312 1682950954.6614
MEM 80.320312 1682950954.7616
MEM 80.320312 1682950954.8622
MEM 80.320312 1682950954.9624
MEM 80.320312 1682950955.0628
MEM 80.320312 1682950955.1634
MEM 80.320312 1682950955.2639
MEM 80.320312 1682950955.3646
MEM 80.320312 1682950955.4648
MEM 80.320312 1682950955.5652
MEM 80.320312 1682950955.6657
MEM 80.320312 1682950955.7660
MEM 80.320312 1682950955.8666
MEM 80.320312 1682950955.9672
MEM 80.320312 1682950956.0674
MEM 80.320312 1682950956.1679
MEM 80.320312 1682950956.2683
MEM 80.320312 1682950956.3686
MEM 80.320312 1682950956.4690
MEM 80.320312 1682950956.5695
MEM 80.320312 1682950956.6702
MEM 80.320312 1682950956.7707
MEM 80.320312 1682950956.8709
MEM 80.320312 1682950956.9715
MEM 80.320312 1682950957.0717
MEM 80.320312 1682950957.1721
MEM 80.320312 1682950957.2722
MEM 80.320312 1682950957.3725
MEM 80.320312 1682950957.4728
MEM 80.320312 1682950957.5734
MEM 80.320312 1682950957.6741
MEM 80.320312 1682950957.7746
MEM 80.320312 1682950957.8749
MEM 80.320312 1682950957.9752
MEM 80.320312 1682950958.0754
MEM 80.320312 1682950958.1756
MEM 80.320312 1682950958.2760
MEM 80.320312 1682950958.3762
MEM 80.320312 1682950958.4768
MEM 80.320312 1682950958.5774
MEM 80.320312 1682950958.6776
MEM 80.320312 1682950958.7782
MEM 80.320312 1682950958.8787
MEM 80.320312 1682950958.9793
MEM 80.320312 1682950959.0799
MEM 80.320312 1682950959.1804
MEM 80.320312 1682950959.2810
MEM 80.320312 1682950959.3815
MEM 80.320312 1682950959.4821
MEM 80.320312 1682950959.5828
MEM 80.320312 1682950959.6838
MEM 80.320312 1682950959.7844
MEM 80.320312 1682950959.8846
MEM 80.320312 1682950959.9852
MEM 80.320312 1682950960.0855
MEM 80.320312 1682950960.1858
MEM 80.320312 1682950960.2861
MEM 80.320312 1682950960.3867
MEM 80.320312 1682950960.4870
MEM 80.320312 1682950960.5876
MEM 80.320312 1682950960.6881
MEM 80.320312 1682950960.7888
MEM 80.320312 1682950960.8891
MEM 80.320312 1682950960.9893
MEM 80.320312 1682950961.0895
MEM 80.320312 1682950961.1902
MEM 80.320312 1682950961.2907
MEM 80.320312 1682950961.3911
MEM 80.320312 1682950961.4917
MEM 80.320312 1682950961.5922
MEM 80.320312 1682950961.6926
MEM 80.320312 1682950961.7932
MEM 80.320312 1682950961.8938
MEM 80.320312 1682950961.9943
MEM 80.320312 1682950962.0949
MEM 80.320312 1682950962.1953
MEM 80.320312 1682950962.2959
MEM 80.320312 1682950962.3961
MEM 80.320312 1682950962.4968
MEM 80.320312 1682950962.5974
MEM 80.320312 1682950962.6979
MEM 80.320312 1682950962.7986
MEM 80.320312 1682950962.8989
MEM 80.320312 1682950962.9994
MEM 80.320312 1682950963.0997
MEM 80.320312 1682950963.1999
MEM 80.320312 1682950963.3004
MEM 80.320312 1682950963.4006
MEM 80.320312 1682950963.5012
MEM 80.320312 1682950963.6015
MEM 80.320312 1682950963.7022
MEM 80.320312 1682950963.8026
MEM 80.320312 1682950963.9032
MEM 80.320312 1682950964.0036
MEM 80.320312 1682950964.1040
MEM 80.320312 1682950964.2045
MEM 80.320312 1682950964.3049
MEM 80.320312 1682950964.4053
MEM 80.320312 1682950964.5055
MEM 80.320312 1682950964.6060
MEM 80.320312 1682950964.7066
MEM 80.320312 1682950964.8072
MEM 80.320312 1682950964.9076
MEM 80.320312 1682950965.0079
MEM 80.320312 1682950965.1083
MEM 80.320312 1682950965.2085
MEM 80.320312 1682950965.3088
MEM 80.320312 1682950965.4090
MEM 80.320312 1682950965.5096
MEM 80.320312 1682950965.6100
MEM 80.320312 1682950965.7107
MEM 80.320312 1682950965.8111
MEM 80.320312 1682950965.9116
MEM 80.320312 1682950966.0121
MEM 80.320312 1682950966.1125
MEM 80.320312 1682950966.2127
MEM 80.320312 1682950966.3133
MEM 80.320312 1682950966.4136
MEM 80.320312 1682950966.5143
MEM 80.320312 1682950966.6150
MEM 80.320312 1682950966.7152
MEM 80.320312 1682950966.8158
MEM 80.320312 1682950966.9163
MEM 80.320312 1682950967.0165
MEM 80.320312 1682950967.1169
MEM 80.320312 1682950967.2174
MEM 80.320312 1682950967.3179
MEM 80.320312 1682950967.4184
MEM 80.320312 1682950967.5186
MEM 80.320312 1682950967.6187
MEM 80.320312 1682950967.7193
MEM 80.320312 1682950967.8200
MEM 80.320312 1682950967.9205
MEM 80.320312 1682950968.0211
MEM 80.320312 1682950968.1217
MEM 80.320312 1682950968.2222
MEM 80.320312 1682950968.3228
MEM 80.320312 1682950968.4233
MEM 80.320312 1682950968.5237
MEM 80.320312 1682950968.6244
MEM 80.320312 1682950968.7249
MEM 80.320312 1682950968.8254
MEM 80.320312 1682950968.9257
MEM 80.320312 1682950969.0263
MEM 80.320312 1682950969.1268
MEM 80.320312 1682950969.2270
MEM 80.320312 1682950969.3272
MEM 80.320312 1682950969.4274
MEM 80.320312 1682950969.5280
MEM 80.320312 1682950969.6283
MEM 80.320312 1682950969.7287
MEM 80.320312 1682950969.8290
MEM 80.320312 1682950969.9296
MEM 80.320312 1682950970.0302
MEM 80.320312 1682950970.1309
MEM 80.320312 1682950970.2313
MEM 80.320312 1682950970.3317
MEM 80.320312 1682950970.4323
MEM 80.320312 1682950970.5325
MEM 80.320312 1682950970.6329
MEM 80.320312 1682950970.7335
MEM 80.320312 1682950970.8341
MEM 80.320312 1682950970.9347
MEM 80.320312 1682950971.0350
MEM 80.320312 1682950971.1352
MEM 80.320312 1682950971.2357
MEM 80.320312 1682950971.3360
MEM 80.320312 1682950971.4366
MEM 80.320312 1682950971.5371
MEM 80.320312 1682950971.6373
MEM 80.320312 1682950971.7376
MEM 80.320312 1682950971.8382
MEM 80.320312 1682950971.9386
MEM 80.320312 1682950972.0388
MEM 80.320312 1682950972.1391
MEM 80.320312 1682950972.2393
MEM 80.320312 1682950972.3398
MEM 80.320312 1682950972.4405
MEM 80.320312 1682950972.5411
MEM 80.320312 1682950972.6417
MEM 80.320312 1682950972.7419
MEM 80.320312 1682950972.8423
MEM 80.320312 1682950972.9425
MEM 80.320312 1682950973.0427
MEM 80.320312 1682950973.1433
MEM 80.320312 1682950973.2439
MEM 80.320312 1682950973.3445
MEM 80.320312 1682950973.4448
MEM 80.320312 1682950973.5451
MEM 80.320312 1682950973.6458
MEM 80.320312 1682950973.7461
MEM 80.320312 1682950973.8464
MEM 80.320312 1682950973.9466
MEM 80.320312 1682950974.0472
MEM 80.320312 1682950974.1476
MEM 80.320312 1682950974.2481
MEM 80.320312 1682950974.3487
MEM 80.320312 1682950974.4491
MEM 80.320312 1682950974.5498
MEM 80.320312 1682950974.6504
MEM 80.320312 1682950974.7510
MEM 80.320312 1682950974.8515
MEM 80.320312 1682950974.9520
MEM 80.320312 1682950975.0523
MEM 80.320312 1682950975.1526
MEM 80.320312 1682950975.2529
MEM 80.320312 1682950975.3534
MEM 80.320312 1682950975.4540
MEM 80.320312 1682950975.5547
MEM 80.320312 1682950975.6553
MEM 80.320312 1682950975.7559
MEM 80.320312 1682950975.8561
MEM 80.253906 1682950975.9564
MEM 80.253906 1682950976.0566
MEM 80.253906 1682950976.1570
MEM 80.253906 1682950976.2575
MEM 80.253906 1682950976.3577
MEM 80.253906 1682950976.4581
MEM 80.253906 1682950976.5585
MEM 80.253906 1682950976.6589
MEM 80.253906 1682950976.7593
MEM 80.253906 1682950976.8598
MEM 80.253906 1682950976.9601
MEM 80.253906 1682950977.0607
MEM 80.253906 1682950977.1608
MEM 80.253906 1682950977.2612
MEM 80.253906 1682950977.3616
MEM 80.253906 1682950977.4618
MEM 80.253906 1682950977.5622
MEM 80.253906 1682950977.6625
MEM 80.253906 1682950977.7631
MEM 80.253906 1682950977.8634
MEM 80.253906 1682950977.9638
MEM 80.253906 1682950978.0644
MEM 80.253906 1682950978.1650
MEM 80.253906 1682950978.2653
MEM 80.253906 1682950978.3659
MEM 80.253906 1682950978.4662
MEM 80.253906 1682950978.5668
MEM 80.253906 1682950978.6669
MEM 80.253906 1682950978.7673
MEM 80.253906 1682950978.8677
MEM 80.253906 1682950978.9679
MEM 80.253906 1682950979.0684
MEM 80.253906 1682950979.1686
MEM 80.253906 1682950979.2692
MEM 80.253906 1682950979.3694
MEM 80.253906 1682950979.4696
MEM 80.253906 1682950979.5698
MEM 80.253906 1682950979.6704
MEM 80.253906 1682950979.7706
MEM 80.253906 1682950979.8709
MEM 80.253906 1682950979.9713
MEM 80.253906 1682950980.0716
MEM 80.253906 1682950980.1719
MEM 80.253906 1682950980.2724
MEM 80.253906 1682950980.3726
MEM 80.253906 1682950980.4728
MEM 80.253906 1682950980.5732
MEM 80.253906 1682950980.6735
MEM 80.253906 1682950980.7741
MEM 80.253906 1682950980.8744
MEM 80.253906 1682950980.9747
MEM 80.253906 1682950981.0751
MEM 80.253906 1682950981.1753
MEM 80.253906 1682950981.2757
MEM 80.253906 1682950981.3763
MEM 80.253906 1682950981.4769
MEM 80.253906 1682950981.5775
MEM 80.253906 1682950981.6780
MEM 80.253906 1682950981.7785
MEM 80.253906 1682950981.8787
MEM 80.253906 1682950981.9792
MEM 80.253906 1682950982.0800
MEM 80.253906 1682950982.1806
MEM 80.253906 1682950982.2808
MEM 80.253906 1682950982.3815
MEM 80.253906 1682950982.4821
MEM 80.253906 1682950982.5827
MEM 80.253906 1682950982.6833
MEM 80.253906 1682950982.7836
MEM 80.253906 1682950982.8842
MEM 80.253906 1682950982.9845
MEM 80.253906 1682950983.0850
MEM 80.253906 1682950983.1856
MEM 80.253906 1682950983.2861
MEM 80.253906 1682950983.3864
MEM 80.253906 1682950983.4866
MEM 80.253906 1682950983.5870
MEM 80.253906 1682950983.6874
MEM 80.253906 1682950983.7879
MEM 80.253906 1682950983.8883
MEM 80.253906 1682950983.9889
MEM 80.253906 1682950984.0896
MEM 80.253906 1682950984.1902
MEM 80.253906 1682950984.2909
MEM 80.253906 1682950984.3911
MEM 80.253906 1682950984.4915
MEM 80.253906 1682950984.5921
MEM 80.253906 1682950984.6927
MEM 80.253906 1682950984.7929
MEM 80.253906 1682950984.8934
MEM 80.253906 1682950984.9940
MEM 80.253906 1682950985.0946
MEM 80.253906 1682950985.1950
MEM 80.253906 1682950985.2955
MEM 80.253906 1682950985.3960
MEM 80.253906 1682950985.4967
MEM 80.253906 1682950985.5969
MEM 80.253906 1682950985.6971
MEM 80.253906 1682950985.7973
MEM 80.253906 1682950985.8978
MEM 80.253906 1682950985.9985
MEM 80.253906 1682950986.0994
MEM 80.253906 1682950986.1997
MEM 80.253906 1682950986.3003
MEM 80.253906 1682950986.4009
MEM 80.253906 1682950986.5014
MEM 80.253906 1682950986.6016
MEM 80.253906 1682950986.7021
MEM 80.253906 1682950986.8024
MEM 80.253906 1682950986.9027
MEM 80.253906 1682950987.0029
MEM 80.253906 1682950987.1032
MEM 80.253906 1682950987.2036
MEM 80.253906 1682950987.3042
MEM 80.253906 1682950987.4048
MEM 80.253906 1682950987.5054
MEM 80.253906 1682950987.6061
MEM 80.253906 1682950987.7065
MEM 80.253906 1682950987.8068
MEM 80.253906 1682950987.9071
MEM 80.253906 1682950988.0075
MEM 80.253906 1682950988.1078
MEM 80.253906 1682950988.2083
MEM 80.253906 1682950988.3086
MEM 80.253906 1682950988.4088
MEM 80.253906 1682950988.5094
MEM 80.253906 1682950988.6100
MEM 80.253906 1682950988.7101
MEM 80.253906 1682950988.8103
MEM 80.253906 1682950988.9106
MEM 80.253906 1682950989.0131
MEM 80.253906 1682950989.1135
MEM 80.253906 1682950989.2137
MEM 80.253906 1682950989.3143
MEM 80.253906 1682950989.4145
MEM 80.253906 1682950989.5149
MEM 80.253906 1682950989.6151
MEM 80.253906 1682950989.7156
MEM 80.253906 1682950989.8161
MEM 80.253906 1682950989.9164
MEM 80.253906 1682950990.0170
MEM 80.253906 1682950990.1174
MEM 80.253906 1682950990.2175
MEM 80.253906 1682950990.3178
MEM 80.253906 1682950990.4184
MEM 80.253906 1682950990.5190
MEM 80.253906 1682950990.6193
MEM 80.253906 1682950990.7197
MEM 80.253906 1682950990.8202
MEM 80.253906 1682950990.9204
MEM 80.253906 1682950991.0208
MEM 80.253906 1682950991.1211
MEM 80.253906 1682950991.2213
MEM 80.253906 1682950991.3219
MEM 80.253906 1682950991.4226
MEM 80.253906 1682950991.5230
MEM 80.253906 1682950991.6236
MEM 80.253906 1682950991.7238
MEM 80.253906 1682950991.8245
MEM 80.253906 1682950991.9252
MEM 80.253906 1682950992.0258
MEM 80.253906 1682950992.1262
MEM 80.253906 1682950992.2268
MEM 80.253906 1682950992.3271
MEM 80.253906 1682950992.4274
MEM 80.253906 1682950992.5276
MEM 80.253906 1682950992.6280
MEM 80.253906 1682950992.7285
MEM 80.253906 1682950992.8290
MEM 80.253906 1682950992.9294
MEM 80.253906 1682950993.0296
MEM 80.253906 1682950993.1299
MEM 80.253906 1682950993.2302
MEM 80.253906 1682950993.3303
MEM 80.253906 1682950993.4309
MEM 80.253906 1682950993.5314
MEM 80.253906 1682950993.6320
MEM 80.253906 1682950993.7326
MEM 80.253906 1682950993.8327
MEM 80.253906 1682950993.9329
MEM 80.253906 1682950994.0333
MEM 80.253906 1682950994.1338
MEM 80.253906 1682950994.2343
MEM 80.253906 1682950994.3350
MEM 80.253906 1682950994.4357
MEM 80.253906 1682950994.5363
MEM 80.253906 1682950994.6369
MEM 80.253906 1682950994.7375
MEM 80.253906 1682950994.8378
MEM 80.253906 1682950994.9381
MEM 80.253906 1682950995.0383
MEM 80.253906 1682950995.1389
MEM 80.253906 1682950995.2395
MEM 80.253906 1682950995.3398
MEM 80.253906 1682950995.4403
MEM 80.253906 1682950995.5409
MEM 80.253906 1682950995.6414
MEM 80.253906 1682950995.7418
MEM 80.253906 1682950995.8420
MEM 80.253906 1682950995.9425
MEM 80.253906 1682950996.0429
MEM 80.253906 1682950996.1431
MEM 80.253906 1682950996.2436
MEM 80.253906 1682950996.3440
MEM 80.253906 1682950996.4443
MEM 80.253906 1682950996.5445
MEM 80.253906 1682950996.6448
MEM 80.253906 1682950996.7454
MEM 80.253906 1682950996.8460
MEM 80.253906 1682950996.9466
MEM 80.253906 1682950997.0475
MEM 80.253906 1682950997.1477
MEM 80.253906 1682950997.2480
MEM 80.253906 1682950997.3487
MEM 80.253906 1682950997.4490
MEM 80.253906 1682950997.5494
MEM 80.253906 1682950997.6498
MEM 80.253906 1682950997.7506
MEM 80.253906 1682950997.8511
MEM 80.253906 1682950997.9514
MEM 80.253906 1682950998.0517
MEM 80.253906 1682950998.1523
MEM 80.253906 1682950998.2528
